dimension,correlation,abs_correlation,p_value
919,-0.5443830669123311,0.5443830669123311,2.3536476108346597e-15
136,0.5441478076163829,0.5441478076163829,2.43257484115998e-15
916,0.5439341624116592,0.5439341624116592,2.506485669985614e-15
447,-0.5422072521460736,0.5422072521460736,3.190066145355572e-15
1080,0.5380288588240925,0.5380288588240925,5.685221117286929e-15
320,0.5368363355362844,0.5368363355362844,6.694750130737372e-15
868,0.5356169093846044,0.5356169093846044,7.907408251088641e-15
809,-0.535248049789606,0.535248049789606,8.314699529187214e-15
132,-0.5327350731233875,0.5327350731233875,1.1688161527719362e-14
1117,0.5315409932930154,0.5315409932930154,1.3727602268326824e-14
553,-0.5302790262984914,0.5302790262984914,1.6259840064643076e-14
491,0.5300908468254557,0.5300908468254557,1.667452091780568e-14
478,0.5300544591452889,0.5300544591452889,1.67558882601212e-14
596,-0.5292181386483372,0.5292181386483372,1.8736445066100877e-14
312,0.5276711304266524,0.5276711304266524,2.3019024935531732e-14
143,0.5265153038469675,0.5265153038469675,2.6827772323866575e-14
1195,0.5262050514153431,0.5262050514153431,2.7950609583779635e-14
1003,0.5241510541139002,0.5241510541139002,3.662875544652485e-14
500,0.5234203186950972,0.5234203186950972,4.030965838592321e-14
853,0.5229966054267371,0.5229966054267371,4.260665916206197e-14
876,0.5206268554035502,0.5206268554035502,5.800596951127094e-14
994,0.5196730130606566,0.5196730130606566,6.563171760777644e-14
88,0.5184429817468155,0.5184429817468155,7.692012302540257e-14
35,-0.5153561985166648,0.5153561985166648,1.14233818996131e-13
1219,-0.5150733594875764,0.5150733594875764,1.1842568076055534e-13
321,0.5150720990300175,0.5150720990300175,1.184446929069332e-13
422,0.5138730568019756,0.5138730568019756,1.37944748684336e-13
636,-0.5136277811225749,0.5136277811225749,1.4230264492527978e-13
617,0.5136166896428622,0.5136166896428622,1.4250284846463641e-13
1101,0.5133997343504136,0.5133997343504136,1.4647457234088186e-13
611,0.5099621594883803,0.5099621594883803,2.2584070329207261e-13
274,0.5099343338335185,0.5099343338335185,2.2662912843110208e-13
1004,0.5096439846462942,0.5096439846462942,2.350176054990938e-13
703,0.5076885950654154,0.5076885950654154,2.9992709518633315e-13
1226,-0.5076619287051946,0.5076619287051946,3.009230435479339e-13
191,-0.5049821099256439,0.5049821099256439,4.1928135046989304e-13
1069,0.5048430823834306,0.5048430823834306,4.2652504147209643e-13
810,-0.5044250566113436,0.5044250566113436,4.4904688700031744e-13
254,0.5030267816529679,0.5030267816529679,5.331153513000639e-13
130,0.4985349211518238,0.4985349211518238,9.203667368217486e-13
778,0.49817279751942883,0.49817279751942883,9.614532043910628e-13
444,0.4979449224478338,0.4979449224478338,9.88216969096194e-13
513,-0.49684616936016074,0.49684616936016074,1.1277781102578823e-12
1216,0.4960299313469567,0.4960299313469567,1.2436870687650373e-12
936,-0.4947791100691679,0.4947791100691679,1.4441146608941147e-12
1114,0.490907702698059,0.490907702698059,2.284452562579664e-12
315,0.49031939209903075,0.49031939209903075,2.448114786403366e-12
1,0.48733351616109843,0.48733351616109843,3.4710667815751135e-12
666,-0.486849758365761,0.486849758365761,3.671906809619576e-12
261,-0.4857243000319275,0.4857243000319275,4.183856135643083e-12
680,0.48557036811713794,0.48557036811713794,4.2590589263088134e-12
928,0.4847454147094646,0.4847454147094646,4.6850220489899165e-12
817,0.4845858516735263,0.4845858516735263,4.772062238067739e-12
479,-0.4845248814555987,0.4845248814555987,4.805734237163167e-12
1045,0.4842429877267558,0.4842429877267558,4.964441076983087e-12
803,0.48261361184402046,0.48261361184402046,5.986584451411006e-12
832,-0.4822770692748371,0.4822770692748371,6.221853278603602e-12
15,0.4801055975323035,0.4801055975323035,7.970722513828644e-12
1130,-0.479067829468716,0.479067829468716,8.966927404128198e-12
618,0.47760653748211995,0.47760653748211995,1.0577231341087522e-11
806,0.4776055862407669,0.4776055862407669,1.057836589964078e-11
808,0.47578960774746965,0.47578960774746965,1.2974331057968959e-11
186,-0.47482245945627455,0.47482245945627455,1.4457537397767644e-11
280,0.4747896206768305,0.4747896206768305,1.4510684799917752e-11
1099,-0.47439606859305816,0.47439606859305816,1.5162570546657478e-11
924,-0.4734202464280967,0.4734202464280967,1.6904005473397018e-11
514,-0.4732472055288428,0.4732472055288428,1.7232446532964067e-11
1161,0.47238710735396394,0.47238710735396394,1.8959090695371333e-11
406,-0.4720927098187132,0.4720927098187132,1.9587801613395832e-11
927,0.4718041907260117,0.4718041907260117,2.0223573110822815e-11
626,-0.47177706262251157,0.47177706262251157,2.0284371724979704e-11
1229,0.4709155588494321,0.4709155588494321,2.2310155630478298e-11
340,-0.4705707036115798,0.4705707036115798,2.3174955486909172e-11
7,-0.46885627407353847,0.46885627407353847,2.7980519254526042e-11
98,0.46877783011187985,0.46877783011187985,2.822210303365055e-11
135,0.46845744180470206,0.46845744180470206,2.922999041719983e-11
126,0.4661084800603405,0.4661084800603405,3.7763818952029833e-11
474,-0.46587237623436717,0.46587237623436717,3.874459419159327e-11
679,-0.46564280044512296,0.46564280044512296,3.972192543743598e-11
348,0.46496209959918944,0.46496209959918944,4.276242609375693e-11
1170,0.46476936281232134,0.46476936281232134,4.366356834624701e-11
504,-0.46387188880709107,0.46387188880709107,4.8108084851535067e-11
624,0.46111529196378925,0.46111529196378925,6.467893323997045e-11
1185,0.46080373634135136,0.46080373634135136,6.686813334835193e-11
82,-0.46056901911666787,0.46056901911666787,6.856470025444083e-11
409,-0.4601944437548712,0.4601944437548712,7.135897532385457e-11
1097,-0.45917634718835826,0.45917634718835826,7.952330286997041e-11
521,-0.4565522482470396,0.4565522482470396,1.0496399290683244e-10
730,0.45588813820519275,0.45588813820519275,1.1256054312141778e-10
783,0.4554096283082019,0.4554096283082019,1.183615891693514e-10
495,0.4536316688009131,0.4536316688009131,1.4256305664694329e-10
171,-0.452842039604757,0.452842039604757,1.5478944694927753e-10
95,0.4499375227229028,0.4499375227229028,2.0912227664477875e-10
244,0.44922605241245395,0.44922605241245395,2.25018659951193e-10
106,-0.4487278261131705,0.4487278261131705,2.368407743870302e-10
779,0.44644498774403957,0.44644498774403957,2.991514500056046e-10
231,-0.4458850851871584,0.4458850851871584,3.167051556574674e-10
570,-0.44045719442602366,0.44045719442602366,5.475312152746945e-10
696,-0.43805635287191697,0.43805635287191697,6.954122187832533e-10
839,0.4377105099994624,0.4377105099994624,7.196693191454331e-10
921,-0.43749710477253634,0.43749710477253634,7.350435270650563e-10
1181,0.43639693667009305,0.43639693667009305,8.194797196059043e-10
738,0.43610210678053185,0.43610210678053185,8.436556913405152e-10
891,-0.435779584957621,0.435779584957621,8.708922296575814e-10
388,-0.4324910288331295,0.4324910288331295,1.2018304404482153e-09
1247,0.431575565840297,0.431575565840297,1.3137627161450597e-09
603,-0.4289978293924321,0.4289978293924321,1.6857623719601819e-09
311,-0.42850445296155765,0.42850445296155765,1.7677364299963285e-09
950,0.4284751937946786,0.4284751937946786,1.7727169091816722e-09
547,-0.4265450801694961,0.4265450801694961,2.132971244326055e-09
940,-0.4262954191312579,0.4262954191312579,2.184443788319543e-09
896,0.42358294610198965,0.42358294610198965,2.826908775875462e-09
1145,-0.422082538487631,0.422082538487631,3.257048895111874e-09
111,-0.42187227085804785,0.42187227085804785,3.322160520360751e-09
1128,-0.42179796996482055,0.42179796996482055,3.345467631152507e-09
742,0.42062623824370354,0.42062623824370354,3.734573268918577e-09
874,-0.4205749579505393,0.4205749579505393,3.752563596051633e-09
490,0.4177825212213367,0.4177825212213367,4.86913729433344e-09
1019,0.416807658257933,0.416807658257933,5.329689517018185e-09
719,0.4148851195438353,0.4148851195438353,6.364159467391527e-09
195,-0.4132426342883464,0.4132426342883464,7.399031871226595e-09
1013,-0.41304925702255996,0.41304925702255996,7.531050786733376e-09
991,-0.41173141445972744,0.41173141445972744,8.493154101909146e-09
704,0.4116531353516839,0.4116531353516839,8.553884044129271e-09
647,0.40921266206844475,0.40921266206844475,1.0671786384202421e-08
781,-0.4074853890683139,0.4074853890683139,1.2467250004125575e-08
334,-0.4066891895510501,0.4066891895510501,1.3389733182501645e-08
193,-0.4058968180756457,0.4058968180756457,1.4372875204385366e-08
1110,0.40299335928767,0.40299335928767,1.8604424043378677e-08
226,-0.40253773297635953,0.40253773297635953,1.9368954842776982e-08
586,-0.39722957893516647,0.39722957893516647,3.0827837100289555e-08
114,-0.3970041901951778,0.3970041901951778,3.1436570579207304e-08
1197,-0.3968912737338364,0.3968912737338364,3.174586795715577e-08
1098,-0.3951097627424546,0.3951097627424546,3.703079076780556e-08
93,-0.39430528029370976,0.39430528029370976,3.968563249682341e-08
961,0.3939548342351946,0.3939548342351946,4.0898503247119386e-08
454,0.3935598700823832,0.3935598700823832,4.2308164186641477e-08
913,0.39319691630211867,0.39319691630211867,4.3644672406164844e-08
503,0.39093637722995733,0.39093637722995733,5.2928630087022575e-08
473,-0.389945732001086,0.389945732001086,5.7570414685096115e-08
687,-0.38980048021761704,0.38980048021761704,5.828305396386548e-08
555,0.38706120135370065,0.38706120135370065,7.342136650543022e-08
396,-0.3843727613113617,0.3843727613113617,9.190870795178325e-08
1068,0.3833511303747008,0.3833511303747008,1.0004421223090909e-07
826,0.3831505101731629,0.3831505101731629,1.0172101251979167e-07
23,0.38235590613298526,0.38235590613298526,1.0863121494238366e-07
1150,-0.3784743424646701,0.3784743424646701,1.4938427286034464e-07
1044,0.37399087931134833,0.37399087931134833,2.1472657293641011e-07
821,-0.3737925215891555,0.3737925215891555,2.1817393328152207e-07
734,-0.37287101482033236,0.37287101482033236,2.3489670797914008e-07
942,0.37191420240495343,0.37191420240495343,2.535565305637208e-07
392,-0.37027487880147847,0.37027487880147847,2.8887187891677113e-07
31,-0.37019506130113233,0.37019506130113233,2.9070639420461874e-07
1118,-0.36831086550759246,0.36831086550759246,3.3739704756929124e-07
1032,0.36824518634351255,0.36824518634351255,3.3914757056248323e-07
925,-0.3678055148142761,0.3678055148142761,3.510918194488778e-07
327,0.36736484977972006,0.36736484977972006,3.634664160417006e-07
728,-0.36597086135208157,0.36597086135208157,4.0542024896992296e-07
995,0.36422681113066513,0.36422681113066513,4.644573044196907e-07
763,-0.36418435179190556,0.36418435179190556,4.6599236882311016e-07
782,0.3628719505244036,0.3628719505244036,5.15906380255597e-07
445,0.3590201718624078,0.3590201718624078,6.936478778838799e-07
1274,-0.3562193644183463,0.3562193644183463,8.581709892757623e-07
92,-0.35445726958663437,0.35445726958663437,9.801143155760232e-07
331,-0.3528782804678009,0.3528782804678009,1.1032878775055989e-06
381,-0.3525032480472869,0.3525032480472869,1.1346427595176683e-06
1072,-0.35141058541463155,0.35141058541463155,1.23091597780648e-06
487,-0.3493752588233164,0.3493752588233164,1.4313927871086669e-06
909,-0.3492219293902069,0.3492219293902069,1.4476946034653941e-06
508,0.34892627527744413,0.34892627527744413,1.479629269784755e-06
263,0.3478438274029287,0.3478438274029287,1.6023747930333903e-06
1111,0.3478208826953074,0.3478208826953074,1.6050788216913543e-06
658,0.3460707711661702,0.3460707711661702,1.8246488490714308e-06
189,-0.34517905514549474,0.34517905514549474,1.947250416552194e-06
1228,-0.34495694900069396,0.34495694900069396,1.978986588150203e-06
310,0.3414984265810102,0.3414984265810102,2.5414278172888183e-06
529,-0.34094653781169576,0.34094653781169576,2.6441915858404527e-06
959,-0.34018932167887234,0.34018932167887234,2.791639037268412e-06
982,-0.3397067850998551,0.3397067850998551,2.889645933235666e-06
665,-0.3355060230404943,0.3355060230404943,3.892630628424415e-06
313,0.33539281077147115,0.33539281077147115,3.923777542720844e-06
1223,0.33339356157083244,0.33339356157083244,4.514412870553307e-06
944,0.3329047139728018,0.3329047139728018,4.671182186715909e-06
992,0.3327555044972455,0.3327555044972455,4.720053303508663e-06
605,-0.33175621202728356,0.33175621202728356,5.060090004154204e-06
316,0.3282149107359928,0.3282149107359928,6.462072170265619e-06
122,-0.3277528061718837,0.3277528061718837,6.6701290208176796e-06
1257,-0.3252400019741678,0.3252400019741678,7.917337969688843e-06
769,-0.32254854748977296,0.32254854748977296,9.49699695210893e-06
58,0.3194008455590066,0.3194008455590066,1.1722865614641832e-05
367,0.3176703267539467,0.3176703267539467,1.314843186660769e-05
222,-0.3173778277821935,0.3173778277821935,1.3405028965533544e-05
1272,0.3171423626563695,0.3171423626563695,1.3615026457927352e-05
1235,-0.316040176472752,0.316040176472752,1.4640045961951832e-05
397,-0.31499892315109496,0.31499892315109496,1.5675072769108544e-05
736,-0.3149453670541979,0.3149453670541979,1.5730136111368328e-05
387,0.3104559753449087,0.3104559753449087,2.1055029853006905e-05
960,0.31043406810490914,0.31043406810490914,2.108476427382769e-05
1238,-0.30984606888882843,0.30984606888882843,2.1897817332428572e-05
116,-0.30963312917597596,0.30963312917597596,2.2199489487013926e-05
86,0.3080140357704123,0.3080140357704123,2.4624931769622068e-05
1047,0.30498109666082085,0.30498109666082085,2.9855388512053876e-05
653,-0.30345419555713593,0.30345419555713593,3.286900321266705e-05
187,-0.30153006407086463,0.30153006407086463,3.707535136950092e-05
141,0.3009995826794743,0.3009995826794743,3.8321230255066344e-05
1231,-0.2992763928893366,0.2992763928893366,4.2645663035643644e-05
97,0.2965625767431853,0.2965625767431853,5.039784930588039e-05
329,-0.29033221138483095,0.29033221138483095,7.3488301250646e-05
364,-0.2878382504628164,0.2878382504628164,8.52576182113638e-05
378,-0.287627313710575,0.287627313710575,8.63301131481172e-05
355,0.2847860822798349,0.2847860822798349,0.00010206430378793364
421,0.2841355284318164,0.2841355284318164,0.0001060263422635327
541,-0.2807116176462542,0.2807116176462542,0.0001293598419216235
912,-0.28035912628008386,0.28035912628008386,0.00013201692645133475
910,-0.2791571216389505,0.2791571216389505,0.00014146601822026146
587,-0.2775346052120105,0.2775346052120105,0.00015522482960598949
935,-0.2757361119786195,0.2757361119786195,0.00017193023931221297
610,0.275090843393628,0.275090843393628,0.00017832200402385752
199,0.27477660074140514,0.27477660074140514,0.00018151435124776218
1100,-0.2737876416007031,0.2737876416007031,0.00019191212100350014
901,-0.27229034770644184,0.27229034770644184,0.00020871537834368168
516,0.2718271897219704,0.2718271897219704,0.00021418438083549234
373,0.27143185845082896,0.27143185845082896,0.00021895772819912547
234,-0.2681898583374275,0.2681898583374275,0.0002620074611833225
701,0.26683136553030495,0.26683136553030495,0.00028228579069983185
1060,-0.2628062443042165,0.2628062443042165,0.00035125077936638897
390,0.262764561349146,0.262764561349146,0.00035204045088754266
744,0.2618904452501644,0.2618904452501644,0.00036898438703905905
494,0.26093124951732016,0.26093124951732016,0.0003884455703344567
775,0.2590010862042361,0.2590010862042361,0.00043052105980621093
475,-0.2579467335234246,0.2579467335234246,0.00045524926819309514
304,-0.2574449621910086,0.2574449621910086,0.00046747334327638663
253,-0.2546246719290641,0.2546246719290641,0.0005420178800515804
1087,-0.252674319675779,0.252674319675779,0.0005998334446559665
1030,-0.2464050673869431,0.2464050673869431,0.0008264459321774376
112,0.24605815838606102,0.24605815838606102,0.0008410349569165716
1261,-0.24460308837318406,0.24460308837318406,0.0009048438229927643
752,0.2444166822340167,0.2444166822340167,0.000913332168254278
465,-0.24364285277278014,0.24364285277278014,0.0009493580560485026
507,0.24074894170085878,0.24074894170085878,0.0010959603167609575
204,-0.24022930762396855,0.24022930762396855,0.0011243854412593156
1203,0.23997486420626976,0.23997486420626976,0.001138549133399599
306,-0.2379418290503082,0.2379418290503082,0.001257729282999929
691,0.2373705700985747,0.2373705700985747,0.0012932153362284387
757,-0.23685644313888216,0.23685644313888216,0.0013259333810687272
1018,-0.23505229947669604,0.23505229947669604,0.0014468281155085706
1200,-0.2338235416981476,0.2338235416981476,0.0015348455806592778
1177,0.2265576707817809,0.2265576707817809,0.0021630300502366506
838,0.22571323243768468,0.22571323243768468,0.002249496824884368
79,0.22436923625584146,0.22436923625584146,0.0023936094698500396
706,-0.22433048627404775,0.22433048627404775,0.0023978860974065343
1001,0.22291529477042424,0.22291529477042424,0.0025589056322927227
232,-0.21893346102948807,0.21893346102948807,0.003065920474342281
147,-0.21733588554679717,0.21733588554679717,0.0032936924576665886
151,0.2168222023821613,0.2168222023821613,0.0033701130342348113
1254,-0.21537957553204085,0.21537957553204085,0.003593368616590843
412,-0.21325309740041756,0.21325309740041756,0.003946816007823909
818,-0.2128924363750211,0.2128924363750211,0.004009775154005112
623,-0.2115986926802125,0.2115986926802125,0.004243125414267257
128,0.21103664251683532,0.21103664251683532,0.004348253123148621
1256,0.21068044876614517,0.21068044876614517,0.004416083021661531
932,0.20834708609438843,0.20834708609438843,0.004884437053902243
10,0.20728184203233474,0.20728184203233474,0.005112700714025564
811,-0.20707563953134278,0.20707563953134278,0.005157975097130939
294,0.2065583763720189,0.2065583763720189,0.005273131697936991
429,-0.20452199792478906,0.20452199792478906,0.005749187199170851
1148,-0.19586765270708784,0.19586765270708784,0.008229179441057234
845,-0.19503911124703127,0.19503911124703127,0.008510375582375785
1192,0.19502827647545862,0.19502827647545862,0.008514108511487322
103,0.19455721964915212,0.19455721964915212,0.008677812892621284
685,0.19314799427610851,0.19314799427610851,0.009184332448314056
688,-0.1928585413670257,0.1928585413670257,0.009291552566403034
1133,0.19068430260832292,0.19068430260832292,0.010132969152174869
870,0.19062478057845839,0.19062478057845839,0.010156920606255093
621,0.1896757150193422,0.1896757150193422,0.01054563048382043
777,0.1895111687273629,0.1895111687273629,0.0106143424049009
413,0.18895201775409265,0.18895201775409265,0.010850794366389943
1205,-0.18878717887753058,0.18878717887753058,0.010921381229698903
159,0.18854595418061557,0.18854595418061557,0.011025407144915421
443,-0.1871046975613404,0.1871046975613404,0.01166531532332868
645,0.18487823357980843,0.18487823357980843,0.012718109750645249
1211,0.18044423980866434,0.18044423980866434,0.015065638637307895
548,0.18029941483527276,0.18029941483527276,0.015148311777502152
918,0.1792732256543013,0.1792732256543013,0.015745541755954363
107,-0.17876674764678138,0.17876674764678138,0.016047802473712798
784,0.17819088910256442,0.17819088910256442,0.016397602171029882
1202,0.1780894491091332,0.1780894491091332,0.01645990416558286
1180,0.17616922915114216,0.17616922915114216,0.017678761527886545
754,0.17468126180542845,0.17468126180542845,0.018676469711498417
1084,0.16664260992082497,0.16664260992082497,0.024953905164140356
1167,-0.16594358846434737,0.16594358846434737,0.025576813984169295
977,-0.1658434327864879,0.1658434327864879,0.025667147685627018
74,0.16261404512707756,0.16261404512707756,0.02873010651957681
1113,0.16184176017347351,0.16184176017347351,0.02950718732935028
937,-0.1606691348393932,0.1606691348393932,0.030721338040654782
1024,0.15931041403062934,0.15931041403062934,0.03218112677360408
980,0.15774721481887288,0.15774721481887288,0.03393311590788297
156,0.1568274839051206,0.1568274839051206,0.035001221077607746
72,0.15554491308106108,0.15554491308106108,0.03653811708113347
877,-0.15451935913686551,0.15451935913686551,0.037807702532648604
0,0.15375099273096038,0.15375099273096038,0.03878310999618217
791,0.1529416923670284,0.1529416923670284,0.039833320137690316
739,-0.15108482243112964,0.15108482243112964,0.042333641024514077
898,-0.14776576859946378,0.14776576859946378,0.047130774863513254
933,-0.14661713662165077,0.14661713662165077,0.048893125853388654
210,-0.14322323466445044,0.14322323466445044,0.05442354797812179
1166,-0.14261330357604093,0.14261330357604093,0.05547032709306229
639,-0.1412621776686512,0.1412621776686512,0.057848480914314576
819,0.1398890484423011,0.1398890484423011,0.06035082652070649
260,-0.13979022594726354,0.13979022594726354,0.06053429752768571
464,-0.13643897548846864,0.13643897548846864,0.06703257738397159
975,0.13616185070220094,0.13616185070220094,0.06759450585861038
715,-0.13539032626425668,0.13539032626425668,0.06917920057355764
1017,0.13254493140195625,0.13254493140195625,0.07528705774208345
1106,0.13242678290191426,0.13242678290191426,0.07554982175146643
614,0.13183826016102473,0.13183826016102473,0.07686978207049856
52,-0.13011538620292573,0.13011538620292573,0.08084134636986492
1062,0.12779189773694752,0.12779189773694752,0.08645729287267274
631,-0.12429213632487052,0.12429213632487052,0.09550142613150472
60,0.12398106119046927,0.12398106119046927,0.09634037342891215
459,-0.12381286753387057,0.12381286753387057,0.09679640905283948
428,0.12239155339580733,0.12239155339580733,0.10071881008685112
654,0.11824722802620914,0.11824722802620914,0.11287562148841247
34,-0.11444256050676738,0.11444256050676738,0.12501865382923855
911,0.11432081160154166,0.11432081160154166,0.1254232802848103
200,-0.11369696118579872,0.11369696118579872,0.12751251394627855
951,0.10779072531614745,0.10779072531614745,0.14864321014885834
289,0.10646639259323015,0.10646639259323015,0.15372610635280082
641,-0.10558646806859114,0.10558646806859114,0.1571750749690485
208,0.10287590802109893,0.10287590802109893,0.1681649379921869
243,0.10127815177763451,0.10127815177763451,0.17490546512659452
855,0.10104773153866628,0.10104773153866628,0.17589381812181723
996,0.10088952258536911,0.10088952258536911,0.1765748189504707
973,-0.09887770727297555,0.09887770727297555,0.18540513007701018
250,0.0966300999000895,0.0966300999000895,0.1956485949479094
172,-0.09632547484350516,0.09632547484350516,0.19706797374756505
296,-0.09593936222853383,0.09593936222853383,0.19887776085202913
804,-0.09065831835462383,0.09065831835462383,0.2248493681521565
192,0.08869396347062264,0.08869396347062264,0.2350975825784354
735,-0.08849351697862895,0.08849351697862895,0.23616147410968988
12,0.08795268858406675,0.08795268858406675,0.2390488103427357
604,0.0868478536153488,0.0868478536153488,0.24502375183049074
1002,0.08479539054849618,0.08479539054849618,0.25639751160399854
174,0.08360039959701808,0.08360039959701808,0.26318451770838996
94,0.08287746290856365,0.08287746290856365,0.26734964262395633
292,0.08214305483570704,0.08214305483570704,0.2716266436240485
1135,0.0800630603171738,0.0800630603171738,0.28399109240913034
1071,-0.07677167315402994,0.07677167315402994,0.3043176632305356
1054,-0.07616652621622143,0.07616652621622143,0.30815660297141545
219,0.07570483206051731,0.07570483206051731,0.31110677722629365
1224,-0.0743917865688129,0.0743917865688129,0.31959764345864217
1063,0.07437830765955566,0.07437830765955566,0.3196855776641365
302,-0.07334892031305504,0.07334892031305504,0.3264474862666695
377,0.07330300728675053,0.07330300728675053,0.3267512141803826
848,0.07060430291874106,0.07060430291874106,0.34492332585770313
768,-0.06959323843165593,0.06959323843165593,0.3518929479702047
1123,0.06419301493628304,0.06419301493628304,0.3905991701155885
949,0.06309835847552035,0.06309835847552035,0.39874675400285486
904,-0.06191159928519517,0.06191159928519517,0.407693523120942
799,-0.061357913955657546,0.061357913955657546,0.41190792456602726
49,0.06086367592003785,0.06086367592003785,0.4156913951831991
1182,-0.06036387552136672,0.06036387552136672,0.41953806340756605
678,-0.06031913665849122,0.06031913665849122,0.4198834009253494
560,-0.05900088532997367,0.05900088532997367,0.43013306285662833
512,-0.057168794160213414,0.057168794160213414,0.44461442404214774
929,-0.054337068464221955,0.054337068464221955,0.4675306078318634
814,-0.05356016584373271,0.05356016584373271,0.47392941623553625
307,-0.052597430909835305,0.052597430909835305,0.48192457445100817
831,0.05087604853975214,0.05087604853975214,0.49639947671113677
708,0.049746787194353964,0.049746787194353964,0.5060187121257795
718,-0.049429743654058826,0.049429743654058826,0.5087367198762913
828,-0.04665408860461369,0.04665408860461369,0.5328523800924277
425,0.046031098424574556,0.046031098424574556,0.5383428202475352
1043,0.045543633884344736,0.045543633884344736,0.5426584038780188
681,-0.045227371297982454,0.045227371297982454,0.5454674298862657
47,0.04345450322464297,0.04345450322464297,0.5613451284981792
869,-0.04293047172593967,0.04293047172593967,0.56608040943885
946,0.04138105330577443,0.04138105330577443,0.5801914618371083
632,0.03932731500434437,0.03932731500434437,0.5991434367097989
1081,-0.037293309722606846,0.037293309722606846,0.6181827128864527
239,-0.03684214033255706,0.03684214033255706,0.6224411716050423
544,0.03665582647514416,0.03665582647514416,0.6242034070576592
558,0.03435056678009336,0.03435056678009336,0.6461814761235376
812,-0.034267949936499724,0.034267949936499724,0.6469749983131622
527,-0.03385134988901884,0.03385134988901884,0.6509824292393169
661,-0.03182677756683875,0.03182677756683875,0.6705984885447216
1079,-0.031506386857023234,0.031506386857023234,0.6737236949777748
223,0.028645978627559358,0.028645978627559358,0.7018674972366777
537,0.028155332537047554,0.028155332537047554,0.7067373247551073
939,-0.02670199635614569,0.02670199635614569,0.7212314975830953
1055,0.02579295448973712,0.02579295448973712,0.7303485276883412
908,-0.022082174810686493,0.022082174810686493,0.7679457379747223
575,0.021681806147281962,0.021681806147281962,0.7720365703997276
722,0.021304477915518188,0.021304477915518188,0.7758977457722248
350,0.019659840039178988,0.019659840039178988,0.7927902744793376
1245,-0.01932878174015201,0.01932878174015201,0.7962026356646892
748,0.018170449952328898,0.018170449952328898,0.8081721027742218
61,-0.01776773232859834,0.01776773232859834,0.812344137702642
835,-0.01417255124466784,0.01417255124466784,0.8498101349865523
957,0.009283065350120544,0.009283065350120544,0.9012928814931493
1089,-0.005880615022717972,0.005880615022717972,0.9373761303902384
536,0.005825816846779073,0.005825816846779073,0.9379585142138182
230,0.005557618677139851,0.005557618677139851,0.9408093385341669
1220,-0.005163752479485695,0.005163752479485695,0.9449973100319549
1208,0.0031652340618717107,0.0031652340618717107,0.9662683556667583
1209,0.002389587755325373,0.002389587755325373,0.974531119471166
1131,-0.0018441700391687924,0.0018441700391687924,0.9803429919593996
